name;simulation-bidirect-runtime;simulation-bidirect-parsing;simulation-bidirect-reduction;simulation-bidirect-states;simulation-bidirect-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12602-3.mata;0.21; 0.118254; 0.0809; 61; 5063
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12602-4.mata;0.1; 0.055855; 0.0324; 29; 2407
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12603-1.mata;0.06; 0.0327555; 0.0260; 18; 1458
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12603-2.mata;0.01; 0.00663377; 0.0092; 59; 284
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12603-3.mata;0.02; 0.00998775; 0.0123; 52; 437
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12603-4.mata;0.0; 0.00175326; 0.0052; 62; 70
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12603-5.mata;0.0; 0.00416247; 0.0035; 8; 187
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12604-1.mata;0.0; 0.000219561; 0.0002; 4; 5
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12604-2.mata;0.0; 0.00187825; 0.0016; 13; 80
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12604-3.mata;0.0; 0.00180601; 0.0019; 10; 79
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12604-4.mata;0.09; 0.0556527; 0.0281; 51; 2346
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12604-5.mata;0.03; 0.0219339; 0.0109; 20; 920
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12605-1.mata;0.03; 0.0173226; 0.0098; 23; 759
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12605-2.mata;0.0; 0.00277626; 0.0020; 20; 117
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12605-3.mata;0.02; 0.0101985; 0.0160; 52; 448
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12608-1.mata;0.01; 0.00672095; 0.0078; 37; 291
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12608-2.mata;0.01; 0.0065983; 0.0033; 10; 300
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12609-1.mata;0.01; 0.00674879; 0.0064; 28; 289
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12609-2.mata;0.0; 0.00184103; 0.0031; 39; 76
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12609-3.mata;0.0; 0.00134106; 0.0024; 36; 54
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12609-4.mata;0.04; 0.0249033; 0.0125; 21; 1071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12612-1.mata;0.03; 0.0136495; 0.0222; 57; 581
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12612-2.mata;0.0; 0.00520939; 0.0051; 15; 237
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12612-3.mata;0.2; 0.117527; 0.0741; 61; 5063
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12612-4.mata;0.25; 0.144192; 0.0817; 75; 6225
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12613-1.mata;0.13; 0.0788482; 0.0531; 49; 3430
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12613-2.mata;0.01; 0.00951848; 0.0075; 19; 428
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12613-3.mata;0.13; 0.0810314; 0.0425; 50; 3500
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12613-4.mata;0.0; 0.00188732; 0.0032; 40; 77
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12614-1.mata;0.01; 0.00510473; 0.0089; 63; 228
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12614-2.mata;0.06; 0.0378918; 0.0197; 20; 1660
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12614-3.mata;0.0; 0.00130577; 0.0029; 44; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12614-4.mata;0.0; 0.00459399; 0.0028; 10; 209
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12615-1.mata;0.03; 0.0181557; 0.0116; 9; 837
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12615-2.mata;0.22; 0.138078; 0.0739; 64; 5952
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12615-3.mata;0.03; 0.0180714; 0.0137; 9; 837
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12615-4.mata;0.01; 0.00415669; 0.0042; 26; 181
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12618-1.mata;0.05; 0.0345964; 0.0190; 21; 1512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12618-2.mata;0.01; 0.00557445; 0.0058; 24; 244
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12618-3.mata;0.03; 0.0227862; 0.0102; 14; 1008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12618-4.mata;0.01; 0.00786117; 0.0052; 5; 360
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12619-1.mata;0.0; 0.00362737; 0.0023; 6; 161
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12619-2.mata;0.06; 0.036412; 0.0182; 23; 1587
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12619-3.mata;0.02; 0.0172607; 0.0074; 11; 759
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12622-1.mata;0.0; 0.0013701; 0.0011; 7; 59
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12622-2.mata;0.03; 0.0159305; 0.0161; 14; 712
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12622-3.mata;0.12; 0.0776895; 0.0389; 46; 3358
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12623-1.mata;0.03; 0.0168915; 0.0216; 65; 722
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12623-2.mata;0.0; 0.000913973; 0.0020; 35; 34
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12623-3.mata;0.05; 0.0302171; 0.0141; 15; 1320
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12623-4.mata;0.16; 0.0986803; 0.0503; 48; 4224
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12624-1.mata;0.04; 0.0232316; 0.0163; 10; 920
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12624-2.mata;0.02; 0.00983594; 0.0174; 85; 427
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12624-3.mata;0.01; 0.00736961; 0.0098; 64; 313
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12624-4.mata;0.19; 0.12394; 0.0652; 58; 5336
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12624-5.mata;0.25; 0.144268; 0.0793; 68; 6256
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12625-1.mata;0.0; 0.00136458; 0.0023; 34; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12625-2.mata;0.01; 0.0120625; 0.0048; 14; 518
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12628-1.mata;0.0; 0.000649623; 0.0012; 24; 23
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12628-2.mata;0.24; 0.129275; 0.1001; 77; 5544
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12628-3.mata;0.02; 0.0119533; 0.0105; 16; 526
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12629-1.mata;0.03; 0.025459; 0.0125; 33; 1089
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12629-2.mata;0.0; 0.00210105; 0.0025; 25; 90
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12629-3.mata;0.0; 0.00121397; 0.0008; 7; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12629-4.mata;0.02; 0.0122347; 0.0064; 16; 528
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12632-1.mata;0.04; 0.0192705; 0.0274; 34; 831
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12632-2.mata;0.07; 0.0462268; 0.0217; 34; 2006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12632-3.mata;0.07; 0.0450739; 0.0248; 33; 1947
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12632-4.mata;0.0; 0.00446388; 0.0028; 15; 190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12633-1.mata;0.07; 0.0426326; 0.0226; 27; 1863
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12633-2.mata;0.0; 0.00359428; 0.0030; 18; 157
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12633-3.mata;0.02; 0.0171524; 0.0078; 11; 759
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12633-4.mata;0.13; 0.0625297; 0.0612; 39; 2691
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12633-5.mata;0.01; 0.00744206; 0.0082; 39; 319
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12634-1.mata;0.0; 0.00394842; 0.0036; 7; 181
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12634-2.mata;0.18; 0.105695; 0.0547; 59; 4543
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12634-3.mata;0.12; 0.0731256; 0.0370; 41; 3157
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12634-4.mata;0.13; 0.0760459; 0.0414; 43; 3311
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12634-5.mata;0.02; 0.0167365; 0.0083; 10; 770
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12635-1.mata;0.09; 0.0591296; 0.0298; 57; 2508
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12635-2.mata;0.0; 0.00489708; 0.0023; 5; 220
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12635-3.mata;0.07; 0.0269536; 0.0478; 40; 1159
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12638-1.mata;0.01; 0.00576833; 0.0040; 20; 246
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12638-2.mata;0.07; 0.0448272; 0.0293; 26; 1976
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12638-3.mata;0.0; 0.00146355; 0.0026; 40; 57
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12638-4.mata;0.0; 0.00328323; 0.0065; 53; 137
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12639-1.mata;0.1; 0.0607269; 0.0342; 31; 2635
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12639-2.mata;0.15; 0.091315; 0.0470; 47; 3995
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12639-3.mata;0.11; 0.0647345; 0.0402; 33; 2805
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12639-4.mata;0.01; 0.00955121; 0.0100; 35; 433
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12639-5.mata;0.05; 0.0328085; 0.0164; 17; 1445
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12642-1.mata;0.03; 0.0205267; 0.0094; 12; 912
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12642-2.mata;0.02; 0.0103091; 0.0106; 13; 473
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12642-3.mata;0.0; 0.0011551; 0.0033; 45; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12642-4.mata;0.04; 0.0225249; 0.0170; 29; 1000
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12642-5.mata;0.01; 0.00575791; 0.0040; 20; 246
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12643-1.mata;0.01; 0.00521775; 0.0051; 33; 225
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12643-2.mata;0.07; 0.0499001; 0.0257; 57; 2109
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12644-1.mata;0.0; 0.00214135; 0.0018; 9; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12644-2.mata;0.06; 0.0384573; 0.0176; 28; 1680
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12645-1.mata;0.01; 0.00775327; 0.0061; 25; 332
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12645-2.mata;0.17; 0.100567; 0.0539; 42; 4326
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12645-3.mata;0.01; 0.00647589; 0.0067; 8; 295
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12645-4.mata;0.15; 0.0871364; 0.0459; 37; 3811
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12645-5.mata;0.0; 0.00117325; 0.0014; 19; 47
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12649-1.mata;0.09; 0.0614004; 0.0302; 29; 2668
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12649-2.mata;0.01; 0.00447776; 0.0044; 19; 195
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12649-3.mata;0.14; 0.0747934; 0.0599; 36; 3312
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12652-1.mata;0.0; 0.00301814; 0.0042; 43; 125
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12652-2.mata;0.01; 0.00542591; 0.0038; 21; 232
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12652-3.mata;0.06; 0.0405597; 0.0242; 25; 1775
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12652-4.mata;0.03; 0.0192752; 0.0103; 12; 852
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12653-1.mata;0.0; 0.00101593; 0.0019; 31; 39
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12653-2.mata;0.0; 0.00145403; 0.0026; 40; 57
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12654-1.mata;0.01; 0.00203702; 0.0074; 83; 82
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12654-2.mata;0.01; 0.00654045; 0.0111; 66; 281
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12654-3.mata;0.08; 0.0524939; 0.0247; 38; 2242
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12654-4.mata;0.03; 0.0213573; 0.0103; 16; 944
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12655-1.mata;0.06; 0.0380281; 0.0213; 21; 1659
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12655-2.mata;0.0; 0.00595288; 0.0041; 20; 255
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12655-3.mata;0.24; 0.134332; 0.0855; 73; 5767
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12655-4.mata;0.0; 0.000449161; 0.0006; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12658-1.mata;0.06; 0.0351152; 0.0204; 39; 1560
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12658-2.mata;0.13; 0.0588387; 0.0720; 63; 2520
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12658-3.mata;0.0; 0.00522743; 0.0055; 36; 227
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12658-4.mata;0.0; 0.0012809; 0.0013; 13; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12659-1.mata;0.01; 0.00733163; 0.0047; 4; 336
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12659-2.mata;0.07; 0.0307818; 0.0389; 71; 1348
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12659-3.mata;0.01; 0.00554195; 0.0030; 3; 252
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12662-1.mata;0.0; 0.00123248; 0.0024; 39; 47
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12662-2.mata;0.11; 0.0692074; 0.0337; 39; 3003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12662-3.mata;0.02; 0.0119222; 0.0092; 7; 539
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12662-4.mata;0.07; 0.0502823; 0.0233; 28; 2156
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12663-1.mata;1.56; 0.327626; 1.1932; 147; 14023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12663-2.mata;0.01; 0.00563703; 0.0039; 20; 240
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12663-3.mata;0.22; 0.128859; 0.0696; 75; 5550
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12663-4.mata;0.0; 0.00179087; 0.0043; 53; 71
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12664-1.mata;0.0; 0.000378562; 0.0004; 7; 12
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12664-2.mata;0.08; 0.0531234; 0.0280; 59; 2242
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12665-1.mata;0.08; 0.0266562; 0.0555; 87; 1136
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12665-2.mata;0.0; 0.000536531; 0.0009; 18; 17
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12665-3.mata;0.07; 0.0426957; 0.0226; 35; 1855
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12665-4.mata;0.12; 0.0702822; 0.0422; 57; 3021
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12665-5.mata;0.0; 0.00427476; 0.0029; 20; 177
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12668-1.mata;0.0; 0.00338168; 0.0016; 5; 145
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12668-2.mata;0.01; 0.0105313; 0.0049; 16; 464
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12668-3.mata;0.0; 0.00223715; 0.0025; 18; 93
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12668-4.mata;0.01; 0.0112753; 0.0057; 17; 493
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12668-5.mata;0.0; 0.00101209; 0.0008; 8; 41
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12669-1.mata;0.0; 0.00216643; 0.0021; 21; 93
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12669-2.mata;0.0; 0.00282456; 0.0020; 20; 117
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12672-1.mata;0.0; 0.000883593; 0.0009; 12; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12672-2.mata;0.0; 0.00314654; 0.0023; 14; 137
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12673-1.mata;0.0; 0.000882612; 0.0017; 30; 33
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12673-2.mata;0.02; 0.0161247; 0.0084; 21; 693
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12673-3.mata;0.0; 0.00286915; 0.0021; 21; 118
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12674-1.mata;0.0; 0.0014543; 0.0011; 12; 62
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12674-2.mata;0.0; 0.00236784; 0.0023; 14; 101
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance12674-3.mata;0.0; 0.00105521; 0.0010; 11; 39
