name;brzozowski-runtime;brzozowski-parsing;brzozowski-reduction;brzozowski-states;brzozowski-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14460-4.mata;0.02; 0.00261904; 0.0212; 40; 1057
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14460-5.mata;0.0; 0.00065668; 0.0003; 23; 24
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14461-1.mata;0.01; 0.00664405; 0.0033; 32; 289
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14461-2.mata;0.0; 0.000966449; 0.0004; 14; 41
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14461-3.mata;0.15; 0.0357281; 0.1162; 17; 1309
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14461-4.mata;0.04; 0.0248331; 0.0221; 13; 1001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14466-1.mata;0.03; 0.0104929; 0.0169; 12; 691
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14466-2.mata;0.05; 0.0232669; 0.0250; 13; 1053
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14466-3.mata;0.08; 0.0371849; 0.0391; 21; 1701
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14466-4.mata;0.11; 0.0488102; 0.0640; 27; 2187
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14467-1.mata;0.16; 0.0622168; 0.0896; 38; 2812
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14467-2.mata;0.0; 0.00107712; 0.0005; 43; 42
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14467-3.mata;0.0; 0.00141363; 0.0006; 33; 60
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14467-4.mata;0.24; 0.0668728; 0.1756; 41; 3034
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14467-5.mata;0.01; 0.00511859; 0.0084; 92; 228
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14470-1.mata;0.0; 0.000418191; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14470-2.mata;0.02; 0.0143729; 0.0049; 51; 656
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14470-3.mata;0.0; 0.00116686; 0.0005; 48; 47
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14470-4.mata;0.27; 0.0845556; 0.1775; 54; 3834
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14470-5.mata;0.0; 0.000431519; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14471-1.mata;0.15; 0.0535666; 0.1013; 52; 2392
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14471-2.mata;0.07; 0.0317491; 0.0421; 31; 1426
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14471-3.mata;0.12; 0.0439142; 0.0739; 43; 1978
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14476-1.mata;0.0; 0.00413148; 0.0033; 53; 429
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14476-2.mata;0.01; 0.00649871; 0.0036; 4; 308
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14476-3.mata;0.05; 0.0270148; 0.0279; 16; 1232
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14477-1.mata;0.08; 0.0363298; 0.0416; 21; 1659
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14477-2.mata;0.29; 0.0227724; 0.2624; 82; 6171
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14477-3.mata;0.27; 0.0950094; 0.1638; 55; 4345
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14477-4.mata;0.11; 0.0473425; 0.0617; 27; 2133
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14477-5.mata;0.0; 0.00198085; 0.0009; 12; 90
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14482-1.mata;0.13; 0.0471727; 0.0862; 50; 2100
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14482-2.mata;0.06; 0.0278349; 0.0274; 30; 1260
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14483-1.mata;0.0; 0.00172794; 0.0068; 27; 115
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14483-2.mata;0.01; 0.00171013; 0.0072; 31; 1081
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14483-3.mata;0.01; 0.00814595; 0.0046; 9; 387
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14484-1.mata;0.18; 0.0659826; 0.1094; 39; 3081
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14484-2.mata;0.05; 0.0236224; 0.0228; 14; 1106
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14484-3.mata;0.07; 0.0361369; 0.0373; 21; 1659
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14484-4.mata;0.01; 0.00371496; 0.0078; 8; 250
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14485-1.mata;0.05; 0.0265438; 0.0288; 30; 1200
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14485-2.mata;0.02; 0.0140214; 0.0119; 16; 640
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14485-3.mata;0.0; 0.00214985; 0.0007; 20; 92
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14488-1.mata;0.0; 0.000719229; 0.0003; 28; 27
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14488-2.mata;1.36; 0.225113; 1.1133; 143; 9724
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14488-3.mata;0.0; 0.00143024; 0.0007; 3; 63
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14489-1.mata;0.0; 0.00130179; 0.0005; 36; 53
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14489-2.mata;0.0; 0.00083476; 0.0002; 3; 21
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14489-3.mata;0.02; 0.0125344; 0.0109; 8; 600
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14492-1.mata;0.03; 0.0147408; 0.0152; 9; 711
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14492-2.mata;0.14; 0.0555114; 0.0797; 32; 2528
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14492-3.mata;0.28; 0.0760445; 0.1955; 44; 3476
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14492-4.mata;0.01; 0.0060254; 0.0026; 10; 283
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14493-1.mata;0.0; 0.00098525; 0.0004; 30; 38
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14493-2.mata;0.0; 0.00242614; 0.0009; 29; 108
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14494-1.mata;0.0; 0.00523438; 0.0048; 10; 250
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14494-2.mata;0.0; 0.00104556; 0.0004; 27; 43
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14495-1.mata;0.0; 0.00218503; 0.0011; 3; 102
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14495-2.mata;0.05; 0.0236207; 0.0289; 31; 1054
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14495-3.mata;0.0; 0.00213184; 0.0011; 7; 76
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-1.mata;0.0; 0.0041813; 0.0018; 32; 192
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-2.mata;0.21; 0.0654914; 0.1364; 57; 2964
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-3.mata;0.13; 0.0479262; 0.0760; 41; 2132
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-4.mata;0.02; 0.0109669; 0.0086; 10; 520
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14498-5.mata;0.06; 0.0275244; 0.0312; 24; 1248
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-1.mata;0.0; 0.00147065; 0.0006; 44; 62
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-2.mata;0.08; 0.0331619; 0.0417; 29; 1508
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-3.mata;0.03; 0.0158044; 0.0141; 14; 728
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-4.mata;0.0; 0.0014314; 0.0005; 13; 62
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14499-5.mata;0.14; 0.0497137; 0.0934; 43; 2236
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14502-1.mata;0.09; 0.0454098; 0.0472; 36; 2056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14502-2.mata;0.0; 0.00262213; 0.0009; 9; 123
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14502-3.mata;0.01; 0.00652671; 0.0027; 29; 263
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14502-4.mata;0.09; 0.0388971; 0.0497; 24; 1776
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14503-1.mata;0.0; 0.00141411; 0.0007; 59; 58
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14503-2.mata;0.0; 0.00095459; 0.0004; 39; 38
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-1.mata;0.0; 0.00397627; 0.0031; 4; 190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-2.mata;0.0; 0.000868399; 0.0004; 35; 34
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-3.mata;0.04; 0.0232982; 0.0235; 13; 1066
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-4.mata;0.31; 0.0987069; 0.2019; 54; 4428
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14504-5.mata;0.0; 0.000476091; 0.0002; 17; 16
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-1.mata;0.15; 0.0588535; 0.0890; 33; 2673
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-2.mata;0.0; 0.00513449; 0.0019; 32; 222
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-3.mata;0.0; 0.00384002; 0.0032; 4; 180
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-4.mata;0.01; 0.0061472; 0.0029; 37; 270
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14505-5.mata;TO;TO;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-1.mata;0.0; 0.00175729; 0.0008; 68; 67
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-2.mata;0.0; 0.00041934; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-3.mata;0.05; 0.024915; 0.0255; 15; 1125
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-4.mata;0.08; 0.0380857; 0.0453; 23; 1725
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14508-5.mata;0.01; 0.00704064; 0.0042; 11; 373
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14512-1.mata;0.03; 0.0151234; 0.0121; 20; 680
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14512-2.mata;0.1; 0.0357168; 0.0626; 47; 1598
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-1.mata;0.07; 0.0309868; 0.0379; 26; 1404
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-2.mata;0.17; 0.0576273; 0.1065; 48; 2592
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-3.mata;0.01; 0.00412386; 0.0086; 20; 550
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-4.mata;0.03; 0.0200098; 0.0186; 17; 918
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14513-5.mata;0.02; 0.00734557; 0.0173; 39; 344
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14514-1.mata;0.0; 0.00105811; 0.0004; 25; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14514-2.mata;0.0; 0.000635359; 0.0003; 25; 24
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14515-1.mata;0.03; 0.00418576; 0.0351; 43; 2525
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14515-2.mata;0.09; 0.0403578; 0.0462; 25; 1850
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14515-3.mata;0.01; 0.00619825; 0.0028; 17; 269
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14515-4.mata;0.0; 0.00165032; 0.0005; 11; 70
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14518-1.mata;0.01; 0.00764182; 0.0054; 7; 364
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14518-2.mata;0.0; 0.00135807; 0.0005; 34; 56
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14518-3.mata;0.07; 0.0321545; 0.0390; 28; 1456
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14519-1.mata;0.07; 0.0325353; 0.0329; 21; 1491
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14519-2.mata;0.12; 0.0738272; 0.0413; 72; 3295
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14519-3.mata;0.0; 0.00389724; 0.0014; 30; 131
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14519-4.mata;0.02; 0.00525349; 0.0126; 20; 720
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14522-1.mata;0.02; 0.00982583; 0.0093; 18; 450
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14522-2.mata;0.01; 0.00768093; 0.0058; 14; 350
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14523-1.mata;0.09; 0.0377717; 0.0539; 39; 1755
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14523-2.mata;0.13; 0.0476086; 0.0840; 47; 2115
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14523-3.mata;0.04; 0.020795; 0.0182; 21; 945
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-1.mata;0.21; 0.0701599; 0.1293; 44; 3168
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-2.mata;0.0; 0.00126854; 0.0006; 8; 57
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-3.mata;0.07; 0.0333754; 0.0337; 21; 1512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-4.mata;0.04; 0.0216524; 0.0228; 14; 1008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14524-5.mata;0.03; 0.00323482; 0.0335; 50; 1631
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14525-1.mata;0.21; 0.0736005; 0.1305; 46; 3266
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14525-2.mata;0.04; 0.0169961; 0.0255; 67; 4114
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14525-3.mata;0.01; 0.00595533; 0.0043; 4; 284
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14528-1.mata;0.09; 0.0341249; 0.0499; 37; 1554
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14528-2.mata;0.01; 0.00332942; 0.0063; 20; 430
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14528-3.mata;0.0; 0.00442002; 0.0027; 5; 210
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-1.mata;0.08; 0.0338822; 0.0418; 19; 1539
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-2.mata;0.07; 0.0282541; 0.0361; 16; 1296
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-3.mata;0.0; 0.00086419; 0.0004; 34; 33
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-4.mata;0.0; 0.00171615; 0.0007; 56; 72
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14529-5.mata;0.08; 0.0370392; 0.0421; 21; 1701
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14532-1.mata;0.0; 0.00128232; 0.0005; 34; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14532-2.mata;0.03; 0.0168061; 0.0156; 10; 568
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14532-3.mata;0.0; 0.00306745; 0.0014; 9; 84
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14532-4.mata;0.0; 0.00097226; 0.0004; 28; 39
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14533-1.mata;0.04; 0.0219979; 0.0214; 14; 1022
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14533-2.mata;0.0; 0.00093201; 0.0004; 35; 36
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14533-3.mata;0.09; 0.0388558; 0.0467; 25; 1825
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14533-4.mata;0.77; 0.455235; 0.2537; 318; 19517
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14534-1.mata;0.33; 0.0948044; 0.2254; 60; 4260
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14534-2.mata;0.17; 0.0595139; 0.1008; 38; 2698
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14534-3.mata;0.12; 0.0506598; 0.0747; 32; 2272
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14535-1.mata;0.01; 0.00461497; 0.0047; 72; 388
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14535-2.mata;0.0; 0.00099316; 0.0004; 5; 42
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14535-3.mata;0.0; 0.00041119; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14535-4.mata;0.0; 0.000409929; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-1.mata;0.02; 0.0119075; 0.0113; 8; 568
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-2.mata;0.18; 0.0681177; 0.1073; 44; 3124
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-3.mata;0.13; 0.0522215; 0.0754; 33; 2343
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-4.mata;0.19; 0.0652902; 0.1186; 42; 2982
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14538-5.mata;0.0; 0.00221919; 0.0010; 77; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14539-1.mata;0.08; 0.035248; 0.0496; 34; 1598
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14539-2.mata;0.01; 0.00495951; 0.0031; 5; 235
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14539-3.mata;0.01; 0.00252085; 0.0158; 45; 1398
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14539-4.mata;0.0; 0.00549295; 0.0022; 36; 364
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14542-1.mata;0.08; 0.0335213; 0.0484; 38; 1482
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14542-2.mata;0.01; 0.0109458; 0.0086; 13; 507
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance14542-3.mata;0.02; 0.0110351; 0.0089; 13; 507
