name;residual-runtime;residual-parsing;residual-reduction;residual-states;residual-transitions
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.44; 1.41388; 0.0385; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;1.53; 1.50675; 0.0415; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.52; 1.50107; 0.0417; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.56; 1.52138; 0.0420; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.59; 1.54415; 0.0426; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata;0.19; 0.184997; 0.0031; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;0.21; 0.218698; 0.0036; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata;0.25; 0.249658; 0.0040; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;0.24; 0.2488; 0.0040; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata;0.24; 0.249134; 0.0040; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;0.25; 0.250028; 0.0040; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata;1.45; 1.4138; 0.0574; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.6; 1.53323; 0.0616; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata;1.58; 1.51552; 0.0613; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.6; 1.51993; 0.0611; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata;1.55; 1.52224; 0.0611; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.55; 1.53824; 0.0620; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.6; 1.53141; 0.0616; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.59; 1.54402; 0.0626; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata;1.56; 1.52865; 0.0613; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;1.58; 1.53331; 0.0620; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata;0.77; 0.742095; 0.0304; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;0.71; 0.68341; 0.0231; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata;0.75; 0.74731; 0.0245; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;0.68; 0.690471; 0.0230; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata;0.79; 0.773457; 0.0252; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;0.79; 0.773642; 0.0253; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata;0.81; 0.778927; 0.0254; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;0.81; 0.779443; 0.0318; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata;0.67; 0.646662; 0.0240; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;0.59; 0.574167; 0.0211; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata;0.74; 0.717794; 0.0259; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;0.58; 0.581316; 0.0211; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata;0.73; 0.713305; 0.0258; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;0.74; 0.711682; 0.0257; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata;0.72; 0.710269; 0.0258; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;0.58; 0.577925; 0.0213; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata;0.75; 0.712819; 0.0259; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;0.69; 0.679627; 0.0237; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata;0.73; 0.710947; 0.0257; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;0.71; 0.675814; 0.0288; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.37; 0.360759; 0.0131; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;7.04; 6.84285; 0.1188; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata;0.55; 0.519166; 0.0202; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;7.01; 6.81135; 0.1189; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata;0.21; 0.221818; 0.0014; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;1.7; 1.7034; 0.0117; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata;0.22; 0.222771; 0.0014; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.71; 1.72783; 0.0117; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata;1.73; 1.70985; 0.0117; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.71; 1.71398; 0.0121; 6; 6
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata;0.02; 0.0253838; 0.0009; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.08; 0.0869693; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata;0.09; 0.0872182; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.09; 0.0874169; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata;0.02; 0.0252954; 0.0009; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.08; 0.0869694; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata;0.09; 0.0875563; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.08; 0.0869118; 0.0026; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata;0.09; 0.0875114; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.09; 0.0872736; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata;0.08; 0.0872189; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.09; 0.0872965; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata;0.0; 0.000540922; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.09; 0.0875315; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata;0.0; 0.00194827; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.09; 0.0870678; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata;0.0; 0.000539791; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.09; 0.0877324; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata;0.0; 0.0060117; 0.0003; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.09; 0.0870865; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata;0.0; 0.00193706; 0.0002; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.09; 0.0876; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata;0.0; 0.00600631; 0.0004; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.08; 0.087008; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata;0.02; 0.0253064; 0.0009; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.08; 0.0872272; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata;0.0; 0.00605613; 0.0004; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.09; 0.0872322; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata;0.02; 0.0254087; 0.0009; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.08; 0.0874141; 0.0025; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata;1.61; 1.5735; 0.0439; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;1.57; 1.53388; 0.0428; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata;1.6; 1.57538; 0.0441; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.13; 0.123291; 0.0029; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata;1.61; 1.56813; 0.0434; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.14; 0.135838; 0.0033; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata;1.6; 1.56496; 0.0434; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.19; 0.186345; 0.0045; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata;1.62; 1.5696; 0.0433; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;1.62; 1.57125; 0.0438; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata;1.58; 1.57536; 0.0436; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.2; 0.195105; 0.0046; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata;1.59; 1.56467; 0.0433; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.19; 0.183807; 0.0045; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata;1.6; 1.56374; 0.0433; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.22; 0.218598; 0.0051; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata;1.63; 1.57147; 0.0435; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.18; 0.185092; 0.0046; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata;1.6; 1.57408; 0.0437; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.26; 0.249109; 0.0058; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata;1.62; 1.56309; 0.0436; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.22; 0.216454; 0.0050; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata;1.64; 1.56553; 0.0434; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.25; 0.251168; 0.0058; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata;1.62; 1.57046; 0.0434; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.25; 0.248906; 0.0058; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata;1.6; 1.57868; 0.0436; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.25; 0.251425; 0.0058; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata;1.58; 1.5682; 0.0433; 5; 5
automata/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.25; 0.250536; 0.0058; 5; 5
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata;0.17; 0.107846; 0.0692; 104; 104
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.17; 0.106252; 0.0668; 103; 103
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata;54.24; 1.06846; 53.2038; 1004; 1004
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;54.2; 1.06714; 53.1812; 1003; 1003
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata;0.37; 0.161519; 0.2124; 154; 154
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.35; 0.160195; 0.2091; 153; 153
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata;0.68; 0.213376; 0.4773; 204; 204
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.67; 0.212698; 0.4717; 203; 203
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata;1.17; 0.267032; 0.9072; 254; 254
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;1.16; 0.265773; 0.9011; 253; 253
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata;1.85; 0.322139; 1.5389; 304; 304
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;1.85; 0.320391; 1.5297; 303; 303
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata;2.77; 0.373053; 2.4058; 354; 354
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;2.78; 0.373741; 2.4018; 353; 353
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata;3.97; 0.426713; 3.5526; 404; 404
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;3.95; 0.428767; 3.5366; 403; 403
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata;5.52; 0.480362; 5.0415; 454; 454
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;5.47; 0.481033; 5.0052; 453; 453
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata;0.06; 0.178857; 0.0114; 54; 54
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.06; 0.0537407; 0.0109; 53; 53
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata;7.42; 0.536963; 6.8876; 504; 504
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;7.34; 0.534359; 6.8091; 503; 503
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata;9.64; 0.587447; 9.0630; 554; 554
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;9.63; 0.587993; 9.0618; 553; 553
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata;12.37; 0.640658; 11.7450; 604; 604
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;12.32; 0.64404; 11.6910; 603; 603
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata;15.6; 0.697895; 14.9222; 654; 654
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;15.5; 0.694851; 14.8310; 653; 653
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata;19.19; 0.747047; 18.4554; 704; 704
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;19.24; 0.749585; 18.4969; 703; 703
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata;23.45; 0.803204; 22.6759; 754; 754
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;23.55; 0.802621; 22.7555; 753; 753
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata;28.32; 0.860272; 27.4807; 804; 804
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;28.27; 0.857475; 27.4471; 803; 803
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata;33.8; 0.918952; 32.8955; 854; 854
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;33.78; 0.923349; 32.8882; 853; 853
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata;39.92; 0.970221; 38.9820; 904; 904
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;39.79; 0.968228; 38.8800; 903; 903
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata;46.6; 1.02544; 45.6290; 954; 954
automata/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;46.63; 1.0366; 45.6079; 953; 953
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata;0.17; 0.108148; 0.0710; 105; 105
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.17; 0.108561; 0.0707; 105; 105
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata;54.38; 1.0696; 53.3117; 1005; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;54.3; 1.06621; 53.2871; 1005; 1005
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata;0.38; 0.160524; 0.2164; 155; 155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.36; 0.162106; 0.2165; 155; 155
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata;0.7; 0.213017; 0.4851; 205; 205
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.69; 0.215266; 0.4882; 205; 205
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata;1.19; 0.267255; 0.9206; 255; 255
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;1.19; 0.269751; 0.9212; 255; 255
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata;1.87; 0.318626; 1.5590; 305; 305
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;1.87; 0.324501; 1.5583; 305; 305
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata;2.8; 0.372315; 2.4324; 355; 355
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;2.81; 0.377279; 2.4382; 355; 355
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata;4.0; 0.427118; 3.5792; 405; 405
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;4.02; 0.43099; 3.5977; 405; 405
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata;5.55; 0.481476; 5.0825; 455; 455
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;5.56; 0.485003; 5.0686; 455; 455
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata;0.06; 0.0557287; 0.0121; 55; 55
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.06; 0.0561651; 0.0119; 55; 55
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata;7.4; 0.534833; 6.8867; 505; 505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;7.43; 0.539206; 6.9055; 505; 505
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata;9.71; 0.58775; 9.1339; 555; 555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;9.7; 0.593951; 9.1266; 555; 555
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata;12.42; 0.642258; 11.8078; 605; 605
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;12.44; 0.642552; 11.8208; 605; 605
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata;15.65; 0.692953; 14.9726; 655; 655
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;15.63; 0.694147; 14.9463; 655; 655
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata;19.33; 0.746437; 18.5957; 705; 705
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;19.3; 0.748768; 18.5687; 705; 705
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata;23.58; 0.799771; 22.8068; 755; 755
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;23.57; 0.809614; 22.7876; 755; 755
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata;28.36; 0.856713; 27.5142; 805; 805
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;28.43; 0.852888; 27.6137; 805; 805
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata;33.89; 0.904461; 33.0102; 855; 855
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;33.91; 0.903719; 33.0289; 855; 855
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata;39.93; 0.962861; 38.9982; 905; 905
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;39.94; 0.96343; 39.0029; 905; 905
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata;46.8; 1.01284; 45.8226; 955; 955
automata/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;46.82; 1.01241; 45.8503; 955; 955
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata;0.17; 0.107354; 0.0689; 104; 104
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.17; 0.105885; 0.0669; 103; 103
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata;54.26; 1.06511; 53.2585; 1004; 1004
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;54.05; 1.06157; 53.0240; 1003; 1003
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata;0.37; 0.161989; 0.2122; 154; 154
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.36; 0.158876; 0.2079; 153; 153
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata;0.69; 0.212285; 0.4778; 204; 204
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.66; 0.211416; 0.4702; 203; 203
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata;1.17; 0.265117; 0.9096; 254; 254
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;1.16; 0.264422; 0.8974; 253; 253
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata;1.85; 0.318321; 1.5382; 304; 304
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;1.83; 0.318649; 1.5250; 303; 303
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata;2.77; 0.371835; 2.4059; 354; 354
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;2.75; 0.370267; 2.3827; 353; 353
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata;4.0; 0.425449; 3.5633; 404; 404
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;3.94; 0.424012; 3.5374; 403; 403
automata/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata;5.49; 0.476634; 5.0271; 454; 454
