name;simulation-runtime;simulation-parsing;simulation-reduction;simulation-states;simulation-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06732-2.mata;1.12; 0.0917077; 1.0480; 510; 3912
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06732-3.mata;0.03; 0.0250722; 0.0063; 21; 1113
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06732-4.mata;0.05; 0.0410642; 0.0105; 35; 1855
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06733-1.mata;0.02; 0.0187215; 0.0069; 30; 840
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06733-2.mata;0.0; 0.00239513; 0.0010; 20; 102
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06734-1.mata;0.02; 0.019749; 0.0053; 12; 900
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06734-2.mata;0.18; 0.122408; 0.0384; 73; 5475
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06734-3.mata;0.0; 0.00129; 0.0013; 37; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06734-4.mata;0.02; 0.0119656; 0.0042; 11; 556
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06735-1.mata;0.03; 0.0276423; 0.0080; 15; 1275
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06735-2.mata;0.0; 0.00202556; 0.0011; 12; 92
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06735-3.mata;0.05; 0.0276799; 0.0170; 94; 1221
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06738-1.mata;0.03; 0.0220612; 0.0068; 23; 1012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06738-2.mata;0.01; 0.0114595; 0.0039; 12; 528
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06739-1.mata;0.0; 0.00273971; 0.0008; 3; 126
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06739-2.mata;0.08; 0.0513518; 0.0266; 54; 2268
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06739-3.mata;0.0; 0.00209879; 0.0013; 14; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06742-1.mata;0.01; 0.00939972; 0.0025; 12; 432
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06742-2.mata;0.0; 0.000809713; 0.0011; 33; 32
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06743-1.mata;0.0; 0.00526869; 0.0020; 20; 234
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06743-2.mata;0.01; 0.00858212; 0.0024; 10; 405
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06743-3.mata;0.0; 0.00130813; 0.0019; 55; 54
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06744-1.mata;0.17; 0.107357; 0.0424; 63; 4788
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06744-2.mata;0.0; 0.00589079; 0.0021; 5; 273
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06745-1.mata;0.0; 0.00414481; 0.0013; 7; 191
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06745-2.mata;0.0; 0.00202519; 0.0019; 41; 79
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06748-1.mata;0.0; 0.00111265; 0.0015; 45; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06748-2.mata;0.02; 0.0156452; 0.0038; 21; 693
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06748-3.mata;0.0; 0.00171738; 0.0016; 39; 73
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06749-1.mata;0.0; 0.00675478; 0.0019; 11; 308
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06749-2.mata;0.05; 0.0312681; 0.0231; 50; 1400
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06752-1.mata;0.02; 0.0134788; 0.0087; 42; 596
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06752-2.mata;0.03; 0.0207168; 0.0060; 13; 949
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06752-3.mata;0.03; 0.0244531; 0.0061; 15; 1095
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06752-4.mata;0.07; 0.0522159; 0.0136; 32; 2336
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06753-1.mata;0.01; 0.0110679; 0.0026; 14; 504
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06753-2.mata;0.01; 0.00899361; 0.0053; 48; 410
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06754-1.mata;0.04; 0.0295095; 0.0072; 27; 1323
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06754-2.mata;0.02; 0.0152061; 0.0035; 14; 686
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06755-1.mata;0.08; 0.0576461; 0.0174; 31; 2604
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06755-2.mata;0.22; 0.132549; 0.0669; 71; 5964
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06755-3.mata;0.0; 0.0012703; 0.0013; 36; 53
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06758-1.mata;0.07; 0.0509602; 0.0137; 40; 2320
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06758-2.mata;0.16; 0.115609; 0.0369; 89; 5162
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06758-3.mata;0.0; 0.00114005; 0.0015; 46; 45
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06758-4.mata;0.0; 0.00161698; 0.0008; 15; 69
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06759-1.mata;0.0; 0.00185005; 0.0007; 10; 83
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06759-2.mata;0.0; 0.00264107; 0.0007; 6; 120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06762-1.mata;0.0; 0.00621893; 0.0014; 13; 273
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06762-2.mata;0.02; 0.0133238; 0.0045; 28; 588
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-1.mata;0.12; 0.0860056; 0.0241; 51; 3876
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-2.mata;0.0; 0.00282892; 0.0028; 47; 124
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-3.mata;0.05; 0.0351104; 0.0096; 21; 1596
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-4.mata;0.04; 0.0285584; 0.0078; 17; 1292
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06763-5.mata;0.01; 0.00735824; 0.0036; 11; 345
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06764-1.mata;0.03; 0.0243869; 0.0063; 14; 1092
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06764-2.mata;0.09; 0.0458824; 0.0441; 37; 2056
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06764-3.mata;0.0; 0.0019759; 0.0036; 84; 83
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06764-4.mata;0.0; 0.000295811; 0.0002; 5; 9
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06765-1.mata;0.01; 0.00597216; 0.0033; 19; 270
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06765-2.mata;0.0; 0.00124106; 0.0017; 50; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06765-3.mata;0.0; 0.00118305; 0.0010; 31; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-1.mata;0.01; 0.0119314; 0.0038; 7; 560
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-2.mata;0.0; 0.00134874; 0.0016; 44; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-3.mata;0.0; 0.00389282; 0.0027; 21; 176
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-4.mata;0.1; 0.0730963; 0.0202; 41; 3280
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06768-5.mata;0.0; 0.00116169; 0.0017; 48; 47
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06769-1.mata;0.0; 0.00255857; 0.0010; 20; 108
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06769-2.mata;0.01; 0.00561494; 0.0033; 29; 252
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06769-3.mata;0.0; 0.00388412; 0.0010; 6; 180
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06773-1.mata;0.0; 0.00313019; 0.0010; 9; 144
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06773-2.mata;0.0; 0.00143106; 0.0004; 4; 64
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06774-1.mata;0.24; 0.130355; 0.0966; 78; 5850
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06774-2.mata;0.0; 0.0041686; 0.0033; 53; 181
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-1.mata;0.0; 0.00165206; 0.0006; 9; 72
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-2.mata;0.0; 0.000407411; 0.0003; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-3.mata;0.0; 0.000760532; 0.0005; 18; 30
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-4.mata;0.02; 0.01881; 0.0066; 11; 880
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-5.mata;0.16; 0.111333; 0.0325; 62; 4960
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06778-1.mata;0.15; 0.0784663; 0.0640; 51; 3519
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06778-2.mata;0.0; 0.00511635; 0.0028; 14; 237
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06779-1.mata;0.0; 0.00111403; 0.0009; 28; 45
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06779-2.mata;0.01; 0.0122135; 0.0028; 14; 546
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06779-3.mata;0.0; 0.000881613; 0.0007; 19; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06780-1.mata;0.0; 0.00117917; 0.0017; 49; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06780-2.mata;0.17; 0.11015; 0.0510; 96; 4800
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06781-1.mata;0.08; 0.0632668; 0.0174; 48; 2832
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06781-2.mata;0.0; 0.0013131; 0.0006; 10; 56
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06781-3.mata;0.02; 0.0181166; 0.0045; 14; 826
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-1.mata;0.0; 0.00547488; 0.0015; 4; 256
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-2.mata;0.06; 0.0414514; 0.0104; 29; 1856
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-3.mata;0.01; 0.00751457; 0.0035; 30; 325
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-4.mata;0.0; 0.00215086; 0.0010; 12; 93
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-5.mata;0.01; 0.00684938; 0.0019; 5; 320
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06787-1.mata;0.01; 0.00645363; 0.0031; 33; 282
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06787-2.mata;0.01; 0.00624232; 0.0024; 12; 275
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06787-3.mata;0.0; 0.00148635; 0.0008; 16; 63
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06790-1.mata;0.0; 0.00126838; 0.0014; 44; 52
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06790-2.mata;0.02; 0.0169193; 0.0045; 18; 774
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06791-1.mata;0.03; 0.0251664; 0.0063; 22; 1122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06791-2.mata;0.05; 0.0439748; 0.0116; 39; 1989
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06796-1.mata;0.06; 0.0444066; 0.0217; 39; 1989
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06796-2.mata;0.02; 0.0123202; 0.0163; 194; 528
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06796-3.mata;0.11; 0.0369619; 0.0769; 105; 1599
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06797-1.mata;0.0; 0.00132322; 0.0018; 55; 54
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06797-2.mata;0.0; 0.000367982; 0.0003; 12; 12
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06797-3.mata;0.0; 0.000612253; 0.0006; 22; 21
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06800-1.mata;0.06; 0.0475544; 0.0129; 44; 2112
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06800-2.mata;0.0; 0.000923453; 0.0011; 36; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06800-3.mata;0.03; 0.0211628; 0.0068; 20; 960
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-1.mata;0.0; 0.000808304; 0.0010; 32; 31
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-2.mata;0.1; 0.0696922; 0.0200; 40; 3200
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-3.mata;0.0; 0.00127659; 0.0005; 9; 56
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-4.mata;0.0; 0.000995753; 0.0010; 32; 40
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-5.mata;0.03; 0.0260433; 0.0109; 15; 1200
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06806-1.mata;0.01; 0.0101105; 0.0056; 28; 455
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06806-2.mata;0.0; 0.0011776; 0.0010; 31; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06806-3.mata;0.0; 0.00121173; 0.0009; 22; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06806-4.mata;0.09; 0.0690157; 0.0236; 34; 2992
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06807-1.mata;0.01; 0.0107449; 0.0029; 14; 490
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06807-2.mata;0.0; 0.00245874; 0.0020; 36; 79
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06810-1.mata;0.07; 0.0523285; 0.0136; 42; 2310
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06810-2.mata;0.02; 0.0154201; 0.0063; 13; 715
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06810-3.mata;0.01; 0.00815876; 0.0021; 7; 385
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06810-4.mata;0.05; 0.0397357; 0.0103; 32; 1760
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06811-1.mata;0.0; 0.00188493; 0.0011; 16; 82
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06811-2.mata;1.4; 0.365011; 1.0089; 152; 15969
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06811-3.mata;0.0; 0.000639122; 0.0006; 22; 23
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06816-1.mata;0.06; 0.0473299; 0.0134; 27; 2106
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06816-2.mata;0.03; 0.0259043; 0.0069; 15; 1170
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06816-3.mata;0.15; 0.0964414; 0.0422; 55; 4290
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06816-4.mata;0.0; 0.00172496; 0.0009; 9; 76
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06817-1.mata;0.04; 0.0307799; 0.0077; 21; 1344
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06817-2.mata;0.0; 0.000811593; 0.0007; 23; 31
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06817-3.mata;0.03; 0.0210447; 0.0061; 15; 960
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06817-4.mata;0.01; 0.0126091; 0.0042; 9; 576
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06820-1.mata;0.0; 0.00148426; 0.0016; 44; 62
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06820-2.mata;0.01; 0.0115704; 0.0031; 14; 518
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06821-1.mata;0.0; 0.00116755; 0.0013; 39; 47
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06821-2.mata;0.0; 0.00180897; 0.0016; 39; 76
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06821-3.mata;0.02; 0.0117188; 0.0111; 39; 518
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-1.mata;0.02; 0.0219899; 0.0056; 15; 1005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-2.mata;0.07; 0.0548696; 0.0165; 35; 2345
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-3.mata;0.0; 0.00105436; 0.0013; 42; 41
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-4.mata;0.0; 0.00263939; 0.0012; 10; 120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-5.mata;0.25; 0.111242; 0.1357; 74; 4958
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06827-1.mata;0.0; 0.00116631; 0.0015; 47; 46
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06827-2.mata;0.0; 0.00444933; 0.0011; 5; 205
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06827-3.mata;0.0; 0.00336753; 0.0012; 20; 141
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06830-1.mata;0.01; 0.00926875; 0.0027; 12; 420
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06830-2.mata;0.02; 0.0174671; 0.0041; 22; 770
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06831-1.mata;0.0; 0.000744823; 0.0004; 6; 30
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06831-2.mata;0.01; 0.00498904; 0.0036; 27; 226
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06831-3.mata;0.0; 0.00247253; 0.0010; 20; 105
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06836-1.mata;0.02; 0.0186983; 0.0052; 11; 836
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06836-2.mata;0.0; 0.00117796; 0.0014; 40; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06836-3.mata;0.1; 0.0754843; 0.0219; 45; 3420
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06836-4.mata;0.0; 0.00322121; 0.0011; 16; 145
