name;hopcroft-runtime;hopcroft-parsing;hopcroft-reduction;hopcroft-states;hopcroft-transitions
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut12.mata;0.04; 0.0305727; 0.0141; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut13.mata;0.04; 0.0307048; 0.0162; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut14.mata;0.04; 0.0314452; 0.0190; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut15.mata;0.05; 0.0316313; 0.0204; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut16.mata;0.05; 0.0315879; 0.0212; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut17.mata;0.05; 0.0325616; 0.0227; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut18.mata;0.05; 0.0320758; 0.0236; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut19.mata;0.06; 0.0320281; 0.0253; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut2.mata;0.03; 0.0280483; 0.0041; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut20.mata;0.06; 0.0334098; 0.0319; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut21.mata;0.06; 0.0329513; 0.0336; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut22.mata;0.07; 0.0335448; 0.0366; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut23.mata;0.06; 0.0333952; 0.0372; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut24.mata;0.08; 0.0346696; 0.0433; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut25.mata;0.07; 0.0339775; 0.0441; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut26.mata;0.08; 0.0344311; 0.0478; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut27.mata;0.08; 0.0347113; 0.0513; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut28.mata;0.08; 0.0355963; 0.0544; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut29.mata;0.09; 0.035149; 0.0575; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut3.mata;0.03; 0.0284165; 0.0044; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut30.mata;0.1; 0.0357091; 0.0612; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut31.mata;0.09; 0.0357107; 0.0627; 183; 183
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut32.mata;0.1; 0.0364773; 0.0704; 193; 193
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut33.mata;0.1; 0.036505; 0.0713; 195; 195
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut34.mata;0.11; 0.0365167; 0.0743; 199; 199
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut35.mata;0.11; 0.0366503; 0.0759; 201; 201
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut36.mata;0.11; 0.0377683; 0.0856; 213; 213
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut37.mata;0.13; 0.038023; 0.0951; 225; 225
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut38.mata;0.13; 0.0384481; 0.0975; 229; 229
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut39.mata;0.13; 0.0384692; 0.1001; 231; 231
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut4.mata;0.03; 0.0288466; 0.0052; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut40.mata;0.14; 0.038538; 0.1031; 235; 235
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut41.mata;0.14; 0.0393559; 0.1092; 241; 241
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut42.mata;0.14; 0.0388826; 0.1106; 243; 243
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut43.mata;0.15; 0.0396165; 0.1198; 253; 253
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut44.mata;0.16; 0.0398021; 0.1254; 259; 259
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut45.mata;0.17; 0.0404019; 0.1329; 265; 265
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut46.mata;0.17; 0.0404076; 0.1368; 271; 271
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut47.mata;0.18; 0.0407134; 0.1396; 273; 273
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut48.mata;0.18; 0.0411242; 0.1467; 279; 279
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut49.mata;0.19; 0.0414586; 0.1517; 283; 283
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut5.mata;0.03; 0.0288426; 0.0063; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut50.mata;0.19; 0.0416858; 0.1527; 285; 285
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut6.mata;0.03; 0.0292267; 0.0076; 61; 61
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut7.mata;0.03; 0.0291334; 0.0080; 63; 63
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut8.mata;0.03; 0.0295466; 0.0097; 69; 69
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-aut9.mata;0.04; 0.029712; 0.0106; 73; 73
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut0.mata;0.02; 0.028906; 0.0026; 33; 33
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut1.mata;0.03; 0.028502; 0.0035; 39; 39
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut10.mata;0.03; 0.0303647; 0.0112; 75; 75
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut11.mata;0.04; 0.0314045; 0.0133; 81; 81
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut12.mata;0.04; 0.0310312; 0.0143; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut13.mata;0.04; 0.0312428; 0.0162; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut14.mata;0.04; 0.0322112; 0.0189; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut15.mata;0.05; 0.0324921; 0.0207; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut16.mata;0.05; 0.0319849; 0.0212; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut17.mata;0.05; 0.0321738; 0.0228; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut18.mata;0.05; 0.0325383; 0.0237; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut19.mata;0.05; 0.0332646; 0.0258; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut2.mata;0.03; 0.0286198; 0.0041; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut20.mata;0.06; 0.0333305; 0.0315; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut21.mata;0.06; 0.0334939; 0.0333; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut22.mata;0.06; 0.033858; 0.0370; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut23.mata;0.07; 0.0342116; 0.0385; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut24.mata;0.07; 0.0344324; 0.0429; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut25.mata;0.07; 0.0345997; 0.0438; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut26.mata;0.08; 0.035417; 0.0477; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut27.mata;0.08; 0.0354461; 0.0516; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut28.mata;0.09; 0.0353779; 0.0536; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut29.mata;0.08; 0.0356726; 0.0575; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut3.mata;0.03; 0.0289367; 0.0045; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut30.mata;0.1; 0.0367635; 0.0614; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut31.mata;0.09; 0.036362; 0.0629; 183; 183
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut32.mata;0.1; 0.0368799; 0.0701; 193; 193
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut33.mata;0.1; 0.036742; 0.0712; 195; 195
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut34.mata;0.11; 0.0373379; 0.0749; 199; 199
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut35.mata;0.11; 0.0372987; 0.0764; 201; 201
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut36.mata;0.12; 0.0378248; 0.0850; 213; 213
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut37.mata;0.13; 0.038534; 0.0946; 225; 225
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut38.mata;0.13; 0.039052; 0.0983; 229; 229
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut39.mata;0.14; 0.0391216; 0.0999; 231; 231
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut4.mata;0.03; 0.0291536; 0.0051; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut40.mata;0.13; 0.0389837; 0.1032; 235; 235
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut41.mata;0.14; 0.039247; 0.1090; 241; 241
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut42.mata;0.15; 0.0395903; 0.1106; 243; 243
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut43.mata;0.16; 0.0401679; 0.1207; 253; 253
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut44.mata;0.15; 0.0403022; 0.1255; 259; 259
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut45.mata;0.17; 0.0406126; 0.1305; 265; 265
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut46.mata;0.18; 0.0413381; 0.1381; 271; 271
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut47.mata;0.18; 0.0411403; 0.1401; 273; 273
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut48.mata;0.18; 0.0413577; 0.1460; 279; 279
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut49.mata;0.18; 0.041486; 0.1504; 283; 283
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut5.mata;0.03; 0.0296324; 0.0063; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut50.mata;0.19; 0.0415779; 0.1543; 285; 285
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut51.mata;0.21; 0.0424055; 0.1644; 295; 295
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut6.mata;0.03; 0.029644; 0.0076; 61; 61
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut7.mata;0.04; 0.0297984; 0.0081; 63; 63
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut8.mata;0.03; 0.0300123; 0.0096; 69; 69
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-aut9.mata;0.04; 0.0302589; 0.0107; 73; 73
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut0.mata;0.02; 0.0285666; 0.0026; 33; 33
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut1.mata;0.02; 0.029086; 0.0035; 39; 39
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut10.mata;0.04; 0.0310606; 0.0112; 75; 75
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut11.mata;0.04; 0.0319828; 0.0133; 81; 81
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut12.mata;0.04; 0.032097; 0.0142; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut13.mata;0.05; 0.0318809; 0.0163; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut14.mata;0.05; 0.0321622; 0.0190; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut15.mata;0.05; 0.0328906; 0.0208; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut16.mata;0.05; 0.0327293; 0.0214; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut17.mata;0.05; 0.03287; 0.0228; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut18.mata;0.05; 0.0329567; 0.0236; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut19.mata;0.05; 0.0336592; 0.0259; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut2.mata;0.02; 0.0293889; 0.0041; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut20.mata;0.06; 0.0338247; 0.0314; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut21.mata;0.07; 0.033969; 0.0336; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut22.mata;0.06; 0.0346178; 0.0365; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut23.mata;0.07; 0.0349712; 0.0382; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut24.mata;0.07; 0.0349915; 0.0432; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut25.mata;0.08; 0.0352172; 0.0442; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut26.mata;0.07; 0.0356254; 0.0477; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut27.mata;0.09; 0.0359989; 0.0519; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut28.mata;0.09; 0.0359682; 0.0536; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut29.mata;0.09; 0.0362132; 0.0573; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut3.mata;0.03; 0.0296792; 0.0045; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut30.mata;0.09; 0.037068; 0.0622; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut31.mata;0.1; 0.0370745; 0.0630; 183; 183
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut32.mata;0.11; 0.0372456; 0.0695; 193; 193
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut33.mata;0.1; 0.0373716; 0.0713; 195; 195
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut34.mata;0.09; 0.0378388; 0.0744; 199; 199
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut35.mata;0.11; 0.0378115; 0.0756; 201; 201
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut36.mata;0.12; 0.0384053; 0.0872; 213; 213
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut37.mata;0.12; 0.0392695; 0.0948; 225; 225
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut38.mata;0.13; 0.039566; 0.0992; 229; 229
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut39.mata;0.13; 0.03946; 0.0999; 231; 231
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut4.mata;0.03; 0.0302469; 0.0053; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut40.mata;0.13; 0.0398334; 0.1037; 235; 235
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut41.mata;0.15; 0.0397853; 0.1093; 241; 241
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut42.mata;0.15; 0.0402785; 0.1107; 243; 243
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut43.mata;0.14; 0.0409521; 0.1193; 253; 253
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut44.mata;0.16; 0.0407335; 0.1259; 259; 259
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut45.mata;0.17; 0.0410895; 0.1323; 265; 265
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut46.mata;0.18; 0.0414517; 0.1385; 271; 271
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut47.mata;0.17; 0.0416965; 0.1397; 273; 273
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut48.mata;0.19; 0.0417452; 0.1464; 279; 279
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut49.mata;0.18; 0.0419971; 0.1521; 283; 283
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut5.mata;0.03; 0.0299607; 0.0063; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut50.mata;0.19; 0.0421592; 0.1533; 285; 285
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut51.mata;0.2; 0.0426572; 0.1632; 295; 295
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut52.mata;0.21; 0.0436529; 0.1797; 309; 309
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut6.mata;0.04; 0.0302125; 0.0076; 61; 61
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut7.mata;0.04; 0.0303463; 0.0082; 63; 63
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut8.mata;0.04; 0.0312891; 0.0096; 69; 69
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-aut9.mata;0.04; 0.030894; 0.0107; 73; 73
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut0.mata;0.03; 0.0293531; 0.0026; 33; 33
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut1.mata;0.03; 0.0300783; 0.0034; 39; 39
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut10.mata;0.04; 0.0315206; 0.0113; 75; 75
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut11.mata;0.04; 0.0319699; 0.0130; 81; 81
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut12.mata;0.04; 0.0327225; 0.0146; 85; 85
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut13.mata;0.05; 0.0325196; 0.0163; 91; 91
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut14.mata;0.05; 0.0330908; 0.0190; 99; 99
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut15.mata;0.05; 0.0329746; 0.0206; 103; 103
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut16.mata;0.05; 0.0337343; 0.0215; 105; 105
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut17.mata;0.05; 0.0334315; 0.0228; 109; 109
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut18.mata;0.05; 0.0342745; 0.0238; 111; 111
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut19.mata;0.05; 0.033604; 0.0252; 115; 115
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut2.mata;0.03; 0.0300773; 0.0044; 43; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut20.mata;0.06; 0.0345552; 0.0315; 129; 129
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut21.mata;0.07; 0.0346284; 0.0333; 133; 133
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut22.mata;0.07; 0.0351325; 0.0371; 139; 139
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut23.mata;0.07; 0.0349608; 0.0375; 141; 141
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut24.mata;0.08; 0.0356536; 0.0430; 151; 151
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut25.mata;0.07; 0.0357168; 0.0445; 153; 153
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut26.mata;0.08; 0.0360545; 0.0484; 159; 159
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut27.mata;0.08; 0.0362558; 0.0508; 165; 165
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut28.mata;0.08; 0.0366459; 0.0537; 169; 169
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut29.mata;0.08; 0.0367325; 0.0575; 175; 175
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut3.mata;0.03; 0.0303092; 0.0045; 45; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut30.mata;0.1; 0.0369579; 0.0616; 181; 181
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut31.mata;0.1; 0.037157; 0.0628; 183; 183
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut32.mata;0.11; 0.0380727; 0.0706; 193; 193
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut33.mata;0.11; 0.0378456; 0.0716; 195; 195
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut34.mata;0.11; 0.0380761; 0.0739; 199; 199
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut35.mata;0.1; 0.0380793; 0.0757; 201; 201
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut36.mata;0.12; 0.0392944; 0.0856; 213; 213
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut37.mata;0.12; 0.0395443; 0.0949; 225; 225
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut38.mata;0.14; 0.0397207; 0.0985; 229; 229
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut39.mata;0.14; 0.0397759; 0.1015; 231; 231
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut4.mata;0.03; 0.030342; 0.0052; 49; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut40.mata;0.14; 0.0400725; 0.1040; 235; 235
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut41.mata;0.15; 0.040509; 0.1085; 241; 241
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut42.mata;0.15; 0.040469; 0.1101; 243; 243
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut43.mata;0.16; 0.0414786; 0.1210; 253; 253
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut44.mata;0.16; 0.0415918; 0.1250; 259; 259
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut45.mata;0.16; 0.0418437; 0.1309; 265; 265
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut46.mata;0.18; 0.041908; 0.1379; 271; 271
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut47.mata;0.18; 0.0420464; 0.1417; 273; 273
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut48.mata;0.19; 0.0423346; 0.1463; 279; 279
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut49.mata;0.19; 0.0427081; 0.1510; 283; 283
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut5.mata;0.03; 0.0305454; 0.0064; 55; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-aut50.mata;0.2; 0.0425871; 0.1539; 285; 285
